,word,weight
223,apart,1.4502483133055115
224,apartment,2.288336923074751
225,apartments,1.0173475217146217
226,apparent,0.6622601262555583
227,apparently,1.4448373586999157
228,appeal,1.677980399818224
229,appealed,0.6449965042131195
230,appealing,0.5492158191674024
231,appeals,2.2669040306355703
232,appear,1.6752772229297617
233,appearance,1.063860922635648
234,appearances,0.8887285506485899
235,appeared,3.1668413694629693
236,appearing,0.41125948674552815
237,appears,1.9612918985044638
238,application,0.5166551794843872
239,applied,1.0800671456039415
240,apply,0.7990659612131914
241,appointed,1.714155184370167
242,appointment,0.6583260466151781
243,appreciate,0.5465321248000989
244,appreciation,0.4381572310918046
245,apprentice,0.8820487353209726
246,approach,2.3581501916300454
247,approached,0.6570594843824662
248,appropriate,0.5166690582180202
249,approval,1.433374539136143
250,approve,0.7692113951922983
251,approved,1.473198290779712
252,april,1.8246936224418964
253,arab,1.5769364955389686
254,arc,0.6632419700987178
255,archbishop,1.403864620286202
256,architect,1.0821122808560328
257,architecture,0.9917454828105863
258,archives,0.6519388745377556
259,area,4.3525187211976455
260,areas,2.9629121211320015
261,arena,1.8207313338790465
262,arenas,1.327793450707227
263,arent,0.7599875343069846
264,arguably,0.710735073312355
265,argue,0.7785555599571905
266,argued,1.3338766633503034
267,arguing,0.8126594305081577
268,argument,1.0929092369931581
269,arguments,0.5098436189510932
270,arizona,2.5924647285994524
271,arkansas,1.1916559466913215
272,arm,1.0487103207210435
273,armed,2.2064676971041335
274,armenian,1.8510180882137521
275,arms,1.5727194368678008
276,army,3.9143455214734333
277,arnold,0.5509742916368513
278,around,6.5808617163904595
279,arranged,0.6838439615784512
280,arrangement,1.0659049466660528
281,arrangements,0.7486169929526354
282,arrest,2.1354540934387916
283,arrested,2.8797133624572777
284,arrests,1.0721212656976615
285,arrival,0.9900496792011488
286,arrive,0.9258879201702783
287,arrived,2.2294435055289794
288,arriving,0.6374438819700301
289,art,9.325809478697067
290,article,2.664797169913679
291,artist,2.935909260034685
292,artistic,1.1261224488826764
293,artists,3.847101736519957
294,arts,2.426019895214061
295,asia,0.9713213470900114
296,asian,0.7478802606773005
297,aside,1.200569567714611
298,ask,1.950820062462497
299,asked,4.78573832275845
300,asking,0.8712368796407275
301,asks,0.5198151448191881
302,aspects,0.6253326993237743
303,aspirations,0.37818833820861675
304,aspiring,0.5616811217457557
305,assassination,0.7368545609732349
306,assault,0.8825394410172577
307,assembled,0.48612093258621136
308,assembly,1.0484558087266405
309,assessment,0.5180129579346271
310,assets,0.515491256175423
311,assigned,1.3507396294381588
312,assist,0.34032594371897873
313,assistance,0.6665779325137644
314,assistant,2.760393185798332
315,assistants,0.6502363254127571
316,assists,0.847176132191098
317,associate,0.7841458548747124
318,associated,1.5678336211642903
319,association,2.7661567617578706
320,assumed,0.4575903405795724
321,athletes,0.8053945783653413
322,athletic,2.035241228954592
323,atlanta,2.377954091974167
324,atlantic,1.115358026453124
325,atmosphere,0.9218659489851645
326,atop,0.95300950920177
327,attached,0.48489643974567753
328,attack,4.23795128987764
329,attacked,1.3371457518218663
330,attacking,0.6551209001571224
331,attacks,3.37520404349251
332,attempt,1.8806557300553337
333,attempts,1.2884006259544298
334,attend,1.0626896148173208
335,attendance,0.5669046774055507
336,attended,0.8003419387934628
337,attention,2.3496859720402874
338,attitude,0.9602540983286857
339,attorney,2.5512481798638484
340,attorneys,0.9429478276271016
341,attract,0.4967799923969232
342,attracted,1.1200588322881806
343,attributed,0.3916048811074684
344,auction,1.2705828326361661
345,audience,3.5127140427849324
346,audiences,0.5391703931091216
347,aug,0.4848845735506318
348,august,1.188619167781114
349,austin,0.8869704457898933
350,australia,0.8854863562774933
351,australian,1.8546222776589976
352,author,0.7441396462872852
353,authorities,4.406784532352326
354,authority,1.8817996338156808
355,authorized,0.8964946827075184
356,auto,0.49581400524726704
357,available,2.2086223325362138
358,avenue,2.4563884435462393
359,average,2.9927636288138415
360,averaged,0.973014905728789
361,averaging,0.9652794950500373
362,avery,1.1185739422633427
363,avoid,1.2813827509545763
364,avoided,0.7742377419581827
365,avoiding,0.43687022008535437
366,awaiting,0.7526878555870934
367,award,1.2939710044073096
368,awards,0.865255601122611
369,aware,0.9753861206968943
370,away,5.136240561490503
371,baby,1.0336313876481464
372,back,8.89911496402615
373,backdrop,0.4432672980069254
374,backed,0.8130463381793104
375,background,0.8922299293776785
376,backs,1.0961500863760807
377,backup,0.9305195196181107
378,bad,2.6813952042009706
379,badly,0.5370963916202428
380,bag,0.7269607986607929
381,baghdad,1.9728505823844817
382,bags,0.8557989490941601
383,baker,0.5421399566449601
384,balance,1.18593715018837
385,ball,3.2560297569264187
386,ballad,0.8420774648066993
387,ballet,3.7849601228737484
388,baltimore,1.4684345796775744
389,ban,3.06083708288892
390,band,3.542164391174407
391,bands,1.7317213826794446
392,bank,1.8774860121705537
393,banks,0.5543707613239242
394,bar,2.3252487770660113
395,barack,0.8609054255848109
396,barbara,0.6467030411865519
397,barely,0.9724437934170647
398,barrage,0.43610628501011867
399,barriers,0.3804609247579905
400,barry,1.0253577676088754
401,bars,0.9941237167155247
402,base,1.7807024554847262
403,baseball,4.503674863226542
404,based,3.332310771359173
405,baseline,0.38969150817239595
406,basic,0.8489291427113055
407,basically,0.8513283917834343
408,basis,0.8913741563565888
409,basket,0.6613217405712153
410,basketball,4.739448924119795
411,bass,2.0688630714317457
412,bassist,0.9713893898671155
413,batted,0.9763760502419105
414,battle,2.388058460406198
415,battled,0.3641757024830123
416,battles,0.818919866620962
417,battling,0.4362056357912333
418,bay,1.5021841678918388
419,bbc,0.7108968297731322
420,beach,1.9179759620482666
421,bear,0.9704522297774942
422,bearing,0.5687836089305632
423,bears,5.4838416244368915
424,beat,2.2851749257447787
425,beaten,1.4239013689342495
426,beating,1.1666910978221328
427,beautiful,1.6216622670867369
428,beauty,1.33503177219711
429,became,3.733208695424766
430,because,10.38993243944277
431,become,5.215180447731783
432,becomes,0.9387115833515224
433,becoming,1.2890735071985346
434,bed,0.8401833089022793
435,before,9.793651710318139
436,began,4.94198874157845
437,begin,2.339418283825074
438,beginning,2.498592997357915
439,begins,1.6453745750389217
440,begun,1.5321889174697936
441,behalf,1.2433029389719448
442,behavior,0.7249150850694712
443,behind,3.787633301909591
444,beijing,0.6798755335381428
445,being,7.093562879290281
446,belarus,2.7060582120582795
447,belichick,1.9511721679387557
448,belief,0.5913084665632748
449,believe,2.765325422268223
450,believed,2.0091367815628716
451,believes,0.8594935481608812
452,bell,0.924935614986056
453,belonging,0.7128637417175875
454,below,1.7133869165603937
455,ben,2.8524732098762042
456,bench,1.3198797312727049
457,beneath,0.7162691711977334
458,benefit,1.0605245063893998
459,benefits,0.500730034003163
460,benjamin,1.3335050335342913
461,bent,0.4651302716994173
462,berlin,1.006891864127632
463,bernard,0.7802039668102334
464,beside,0.7054924457587185
465,best,5.407715424228234
466,better,4.701124415361886
467,between,7.176935614644991
468,beyond,2.146002874430869
469,bid,2.06512856321285
470,big,5.796578523119383
471,bigger,1.1768732109255196
472,biggest,2.4339561507107192
473,bike,0.6319525986678426
474,bill,4.269244151300818
475,billed,0.49952191613943164
476,billion,1.9652039012962077
477,billions,0.35771952240737315
478,bills,1.087173363921777
479,billy,0.43342898337319236
480,bin,0.4593811841197161
481,birds,0.5772793511364321
482,birth,0.7916598814311685
483,birthday,0.8541248403729123
484,bishop,1.8670825916995564
485,bishops,1.6239239877499998
486,bit,2.5496423089847418
487,bitter,0.6858183973000817
488,black,3.600559213267817
489,blair,1.169803461646724
490,blame,1.0770272077351797
491,blamed,1.002157595455453
492,blast,0.5760794664109217
493,blew,0.6601622680979313
494,blind,0.6777138380713252
495,bloc,0.5942226422760134
496,block,1.4428558848346098
497,blocked,0.9021057148136544
498,blocking,0.7696182005588631
499,blocks,0.6218710232770315
500,blood,0.6372260214527347
501,bloody,0.5824831807505557
502,blow,0.8357643891359752
503,blue,2.121738994344257
504,blues,1.5281196500423266
505,blunt,0.42331193629196945
506,board,2.881660585346556
507,boards,0.34476309009011336
508,bob,1.5025224255731529
509,bobby,0.9735561132323315
510,bodies,1.1756609402624514
511,body,2.9829287834995895
512,bomb,2.289481286841624
513,bomber,1.2822148400512794
514,bombing,0.9816465887882027
515,bombings,1.1380295337623714
516,bombs,0.870410600443927
517,bond,0.8072630221895889
518,bonds,1.8426903021892278
519,book,2.412383041190484
520,books,1.909242221428056
521,boom,1.0663345063160574
522,border,3.690816431260878
523,borders,0.6608812066778416
524,born,1.5207780809888403
525,boss,0.6133249957360568
526,boston,3.5020980090367417
527,both,6.37330839131771
528,bottle,0.5271580700371192
529,bottom,1.0445032944255737
530,bought,1.7521006981006442
531,bound,0.6475537809794942
532,bowl,5.838657168894522
533,bowls,0.6953002299553671
534,box,1.004787432304231
535,boy,3.3098368048666025
536,boyfriend,0.8506972830918305
537,boys,2.2648324527927017
538,brad,0.6459960458048425
539,bradley,0.8064660521490197
540,brady,2.737328042359457
541,brain,1.1441414080425858
542,branch,0.923273786600244
543,brand,1.0327177421393592
544,brave,0.5033422769191698
545,brawl,0.3966302145552833
546,brazil,0.9689999784544331
547,break,2.6302566062353514
548,breaking,0.9848909735058234
549,breaks,0.8642198632776968
550,breakthrough,0.5476335461894674
551,breath,0.40027489679162265
552,brian,1.8125197586431983
553,brick,0.658541432754241
554,bridge,1.4962168009446528
555,brief,1.444370688517873
556,briefing,1.9717448785179252
557,briefly,0.7993486048974446
558,bright,1.0958704489111721
559,brilliant,0.4350382355406981
560,bring,2.434564261359888
561,bringing,1.2265337098012097
562,brings,1.3350971028026393
563,britain,1.5049304945802249
564,britains,0.5590686178891474
565,british,2.8735006093547772
566,broad,1.0732456073819931
567,broadcast,1.838559059096474
568,broadcasting,0.8013451653406031
569,broader,0.9788407812867331
570,broadway,0.8997931278019011
571,broke,1.7824042692438222
572,broken,1.926996696377984
573,broncos,1.3479360042115023
574,bronze,1.151263774282242
575,brooklyn,1.8673586090169942
576,brother,2.4397668811051973
577,brothers,2.339759355990662
578,brought,2.6187853207621767
579,brown,2.6471439935704573
580,browns,1.1245856669341272
581,bruce,0.6696829674140735
582,brussels,0.47262809148366974
583,brutal,0.6651808734038415
584,budget,1.7007774046537119
585,buffalo,0.5564186713343472
586,build,2.396192347755328
587,building,4.892339013878207
588,buildings,2.0101295189347774
589,built,2.070893673123476
590,bull,1.8977285737697147
591,bullet,0.6850810186229955
592,bullets,0.5046534792900687
593,bulls,1.6146305018303493
594,bunch,0.623828955439985
595,burden,0.7591422274879825
596,bureau,1.569442805909742
597,bureaucracy,0.3830009470270607
598,buried,1.174335166710914
599,burn,0.5142484430204702
600,burned,0.7841169634239709
601,burning,1.0553641577935904
602,burst,0.4768611211053442
603,bus,1.5129162471532716
604,bush,5.744011007778673
605,bushs,2.24435263086955
606,business,3.5273937597876266
607,businesses,0.8890807309179712
608,businessman,0.5595826768325024
609,busy,0.5644671209848834
610,butler,0.9351670674071265
611,buy,1.8314136146014013
612,buying,0.6425772954706359
613,buzz,0.41714020501849447
614,cabinet,1.8537651132477762
615,cable,1.4585832014225493
616,calif,1.1735844712799888
617,california,3.7280699015741416
618,call,3.3105599330789905
619,called,6.21343832530046
620,calling,1.8963089608229928
621,calls,2.4506473712629
622,calm,0.7393114209333944
623,came,6.033206428324966
624,camera,1.7930437426456376
625,cameras,0.7069228674484419
626,camp,1.7755584421332138
627,campaign,4.253187999743166
628,campaigns,0.9224084507179934
629,camps,0.5871898291815385
630,campus,0.9456849489411847
631,can,10.694153327168856
632,canada,1.3101770452197188
633,canadian,1.0973769012234367
634,canceled,1.5616099933378713
635,cancer,1.3062679713066994
636,candidacy,0.7146211322940081
637,candidate,1.885107859596552
638,candidates,2.106131614638086
639,cannot,2.167899912528966
640,cant,3.2972766448345805
641,cap,0.7534835269867324
642,capable,0.7323466311940059
643,capacity,0.4427662800872104
644,capital,2.6862500503821694
645,capitol,0.7596088764837251
646,capped,0.44243467070513254
647,captain,1.2914520657242843
648,capture,1.0247536779528004
649,captured,1.1569712261765956
650,captures,0.5271958923402215
651,car,4.20058763499573
652,carbon,1.2327532955271194
653,card,0.8917757956718269
654,cardinal,1.3417216856984875
655,cards,0.6541420396510014
656,care,2.2854652080884224
657,career,4.047762743147348
658,careers,0.6156330716062116
659,careful,0.7369376972925663
660,carefully,0.8093315226058067
661,carl,0.981290959428873
662,carnegie,2.097096446525248
663,carolina,3.0775389007390284
664,carried,1.558576850086028
665,carries,1.1307702960628445
666,carry,1.836203853072395
667,carrying,1.6544618629848657
668,cars,2.650923498085662
669,carter,2.331054799237175
670,carved,0.48838335248797377
671,case,8.390329014803125
672,cases,3.289380804922837
673,casey,0.9946019399967699
674,cash,1.2820429446413593
675,cast,2.161644375073073
676,casting,0.7801293458883475
677,casual,0.6743899689452046
678,casualties,0.4688347046253684
679,cat,0.6662823687136524
680,catalog,0.7293711895865148
681,catch,1.105458540406884
682,catching,0.7156285325409105
683,cathedral,0.7682347190564135
684,catholic,1.5843948687940388
685,caught,1.9388722773202953
686,cause,1.6204184135711324
687,caused,1.8838480434576501
688,causes,0.5233560884001381
689,causing,0.5849919017284305
690,cbs,1.8948072874589734
691,cd,1.1883572982623027
692,ceiling,0.4556349034036067
693,celebrate,0.7260383267401599
694,celebrated,0.601535618249035
695,celebrating,0.4799839234726442
696,celebration,1.0140590790953645
697,celebrity,1.0654853871199779
698,cell,0.42154587061491927
699,cellist,1.035768500842469
700,cellphone,0.6211831248865837
701,center,6.078984477907517
702,centers,1.8024104881217151
703,central,3.3751342537038718
704,centuries,0.7746910220532741
705,century,1.8318542763115706
706,ceremony,0.998660638812678
707,certain,2.2492517710034114
708,certainly,1.745073228139602
709,chain,0.5754039733418006
710,chair,0.7466758338419686
711,chairman,2.9682893155461003
712,chairwoman,0.4514266820697845
713,challenge,2.0278574307200046
714,challenged,0.9884653672285392
715,challenges,1.1705410023893343
716,challenging,0.8612147678328037
717,chamber,1.4116930785004866
718,champion,1.715453322184447
719,champions,0.7986889026340175
720,championship,3.6491398338366197
721,championships,0.9617303182374908
722,chance,2.7454270305197985
723,chancellor,0.542976894476191
724,chances,1.0038824012616014
725,change,3.693357079979139
726,changed,2.146065636058558
727,changes,2.53405740675852
728,changing,1.3696723040470977
729,channel,2.218056056407329
730,channels,0.7095985688975442
731,chaos,0.7694649553747472
732,chaotic,0.4012142715340902
733,character,1.6411873422782512
734,characters,1.1324694862491924
735,charge,1.8056919127919029
736,charged,2.3741067919223
737,chargers,0.9496357771938272
738,charges,3.9767574243555326
739,charles,2.258854031273355
740,charlie,0.7242561839710485
741,charlotte,0.9339482567314195
742,charm,0.6232683778617922
743,chase,0.9983656299865218
744,cheap,0.4294195775897277
745,check,1.218135214099354
746,checks,0.7028310011838748
747,cheering,0.5067895669019562
748,chelsea,1.851883011465087
749,chemical,0.8260145750210659
750,chemistry,0.5144118112420358
751,chest,0.8404509672911316
752,chicago,3.4765586116411376
753,chief,4.656619159949943
754,chiefs,1.5779157299576538
755,child,2.5822799811935044
756,childhood,0.6383424561025703
757,children,5.726743287090965
758,childrens,0.3896424325298522
759,china,4.0583588842244405
760,chinese,3.503374841824231
761,choice,1.465079244081371
762,choices,0.6661659803935939
763,choose,0.5304263028423287
764,choosing,0.4701097580327849
765,chords,0.790909419838314
766,choreographers,0.9875673378160423
767,choreography,0.5899181079344118
768,chorus,1.5808088231219823
769,chose,0.7898719801283234
770,chosen,1.2650979045045518
771,chris,2.2480736945461963
772,christian,2.128148708235795
773,christmas,1.1024108290822972
774,christopher,1.7057614231874014
775,chuck,0.6648924243239487
776,church,4.8145696134662375
777,churches,0.7060952511771912
778,cincinnati,0.3990983415239543
779,circle,0.833988040763223
780,circles,0.8787257053178685
781,circuit,1.4064688923032165
782,circumstances,0.841457598218086
783,cited,0.8967162953750577
784,cities,1.787412361727485
785,citing,0.8103142155517625
786,citizen,0.743995395059359
787,citizens,1.438892970658943
788,city,10.844215695769442
789,citys,3.5062681614181552
790,civic,0.471481031300597
791,civil,1.832607688600329
792,civilian,1.168562068712845
793,civilians,1.3002543168321392
794,claim,1.1596390482973806
795,claimed,0.8483253011146628
796,claiming,0.5964047319709975
797,claims,1.031991203116591
798,clan,1.5086086602862074
799,clark,1.089418678075102
800,clash,0.3784434698689942
801,clashes,1.0214981621802026
802,class,2.739262082188883
803,classes,0.8719099195456556
804,classic,1.327937434367833
805,classical,1.980505071451215
806,clean,0.9886778518790079
807,clear,3.037823567950549
808,cleared,0.6194969029229465
809,clearly,1.4926050850881325
810,cleveland,1.1003649182084794
811,client,0.5183108980755943
812,clients,0.5582375206992551
813,climate,1.636546820611787
814,climbed,0.639869949637716
815,clinton,4.308955413504298
816,clintons,0.504454921847853
817,clock,1.2444556477406994
818,close,4.395138044479385
819,closed,2.2298030276115073
820,closely,1.071076073703688
821,closer,1.3249130554733841
822,closest,0.8516260991821426
823,closing,0.9624362279048029
824,clothes,0.6709698161900394
825,cloud,0.49305983881400334
826,clouds,0.6114670281743477
827,club,2.546777608578164
828,clubs,1.483672524275573
829,clue,0.5052245556865929
830,cnn,0.9175679392226803
831,coach,10.002357995367351
832,coached,0.8807547587545729
833,coaches,2.788575116870763
834,coaching,1.7587252253018377
835,coal,1.2258299584126686
836,coalition,1.0032216991855278
837,coast,1.9986498998237685
838,code,0.7287420599949322
839,cold,1.6509161757390032
840,collaboration,0.8628833796845663
841,collapse,0.8515485545521255
842,collapsed,0.8321530746798607
843,colleagues,0.6922004068147627
844,collect,0.596696482709254
845,collected,0.8009153521194057
846,collection,1.734894254668155
847,collections,0.5378976822218071
848,collective,1.1738080550174639
849,collectors,0.5881655717137648
850,college,5.276372245786147
851,colleges,0.8099351942137825
852,collins,0.5343706594617652
853,colo,0.4884037852328659
854,color,1.148213404768026
855,colorado,2.2365952023372597
856,colorful,0.6018867326299769
857,colors,0.6586713857032542
858,colts,6.419798384434235
859,columbia,0.9338072906925152
860,columbus,0.5075384583296503
861,column,0.975777257824814
862,columnist,0.5651878846333145
863,combat,0.7854181866299272
864,combination,0.6030152262117076
865,combined,0.8596832842026332
866,come,5.632425926098123
867,comeback,0.6480631587732405
868,comedy,1.984528070547988
869,comes,2.9402916200077067
870,comfort,0.5034218550505175
871,comfortable,1.1419767807206085
872,coming,3.168764701309731
873,command,0.5645608056210358
874,commander,0.9305742493983163
875,comment,2.421592188060821
876,commented,0.5452299373640033
877,comments,1.6976506099385875
878,commerce,0.5361352065552777
879,commercial,1.322235242662237
880,commission,3.683876340186267
881,commissioner,1.4420429106132036
882,commissions,0.7777122645737347
883,commitment,1.2139474813461766
884,committed,1.7304019504789045
885,committee,4.100967622484838
886,committing,0.4285316249181479
887,common,1.7542801287497327
888,communications,0.8299968010859738
889,communist,1.7392264790465903
890,communities,0.9000310677158571
891,community,2.4979989773370397
892,companies,3.1998314231259797
893,company,7.026783640140238
894,companys,1.40287628652516
895,compare,0.3599018954661137
896,compared,1.332963756538693
897,comparison,0.7879169394910795
898,compelling,0.8202489187482609
899,compensation,0.8759770339971651
900,compete,1.1752234678164972
901,competing,1.3051834867991103
902,competition,2.044725092386973
903,competitive,0.6521804024419526
904,competitors,0.8236315374763582
905,compiled,0.37015924455158794
906,complained,1.109540634092435
907,complaint,0.6423763801213228
908,complaints,0.8477684543033768
909,complete,1.8227891683724284
910,completed,2.386863357213053
911,completely,0.9178618764855646
912,completing,0.4406428955513961
913,completion,0.38788581621697266
914,complex,1.9425047394331667
915,complicated,0.8785322067915124
916,complications,0.6556630698026403
917,composed,0.6632066708388796
918,composer,2.0990676703531856
919,composers,1.6079226170187462
920,comprehensive,0.4591856413302148
921,compromise,0.466800924709415
922,computer,0.7103551321191356
923,conceived,0.41250606291705283
924,concentrate,0.42708718079051283
925,concentration,0.8122066365182241
926,concept,0.4848856841231365
927,conceptual,0.7126352411834733
928,concern,1.589089563109503
929,concerned,1.3794409194301531
930,concerns,1.6884489308590516
931,concert,3.278152096762783
932,concerto,1.1947404964670785
933,concerts,0.7250078010425527
934,conclude,0.45702069846165083
935,concluded,0.882718908446522
936,conclusion,0.9680034086032224
937,concrete,0.7891589042348897
938,condemned,0.6293783853768602
939,condition,1.5133896050791402
940,conditions,1.5414979070577137
941,condoleezza,0.5469868035988265
942,conduct,1.264213860482453
943,conducted,1.828032201791159
944,conducting,1.357591872263592
945,conductor,1.6609015864947074
946,conference,5.543527463269035
947,conferences,0.6289268975603262
948,confidence,1.3308676880953352
949,confident,0.8221573025796016
950,confirm,0.5122881638115069
951,confirmed,1.9602838550559412
952,conflict,1.0896981972955535
953,conflicts,0.9153660920862541
954,confrontation,0.57402959828808
955,congress,3.3593997730495815
956,congressional,1.5079348194083724
957,connected,0.6850225489117945
958,connecticut,1.8147860490864325
959,connection,1.3187769623132524
960,connections,0.4574136683488728
961,conscious,0.360053866292529
962,consciousness,0.5292322657882936
963,consecutive,1.7358315174796226
964,consensus,0.7573180110700246
965,consequences,0.9559678418266657
966,conservative,2.2915281553340536
967,consider,1.4148811194894173
968,considerable,0.5644628074449722
969,consideration,0.6070805958820366
970,considered,2.3049348255655406
971,considering,1.3467434130775924
972,consistent,0.8163126011265258
973,consistently,0.6209233736719384
974,conspiracy,1.3063698932614098
975,constant,0.7605397043054505
976,constantly,0.46520235472904004
977,constitution,1.304692745688637
978,constitutional,0.8921233291754506
979,construction,1.9790311651650907
980,consultant,0.7520874154229217
981,consulted,0.40833391255394985
982,consumer,1.090548825675422
